Year,Month,Day,Hour,Minute,v_meas,rh,T_C,p_meas,turbine_power_kw,v_std
2009,2,12,7,30,10.61,83.67,3.19,98920,1991.7354023610615,10.663912888323331
2009,2,12,8,30,10.06,93.39,2.75,99000,1938.7378493093522,10.118544575302717
2009,2,12,9,30,9.5,87.68,2.51,99050,1863.450908518296,9.560323869617607
2009,2,12,10,30,7.45,92.09,1.74,99110,1304.2567953918472,7.505855596864861
2009,2,12,11,30,5.75,93.56,0.99,99160,729.6726403222726,5.799541676083659
2009,2,12,12,30,4.94,93.38,1.12,99200,491.567652045712,4.982417639065247
2009,2,12,13,30,4.8500000000000005,89.75,0.94,99250,468.5815509713455,4.89373669356229
2009,2,12,14,30,1.86,75.35000000000001,1.19,99310,0.0,1.8767850405209525
2009,2,12,15,30,0.92,69.06,2.7,99370,0.0,0.9267797677336008
2009,2,12,16,30,0.97,63.74,4.25,99380,0.0,0.9753387030150457
2009,2,12,17,30,1.09,58.39,5.89,99370,0.0,1.0937911381517855
2009,2,12,18,30,2.84,54.41,7.42,99360,46.04552447000122,2.844523190946511
2009,2,12,19,30,3.13,52.21,8.35,99360,88.12458815629331,3.1314789392363784
2009,2,12,20,30,3.37,49.120000000000005,9.04,99370,126.60140148349159,3.3689901326141456
2009,2,12,21,30,3.78,46.98,9.32,99360,202.90678009256808,3.77755999038835
2009,2,12,22,30,3.39,58.29,9.27,99340,129.55504547095674,3.3872225029071403
2009,2,12,23,30,4.44,64.64,9.01,99350,351.59756329670694,4.437529036604758
2009,2,13,0,30,4.98,63.72,8.81,99360,490.6044734218829,4.978701672152326
2009,2,13,1,30,5.0,71.22,7.81,99380,497.49176416212504,5.004753135670753
2009,2,13,2,30,5.61,67.65,6.73,99390,676.8742707405535,5.623370940075254
2009,2,13,3,30,5.9,69.08,5.98,99400,765.6856776318634,5.919705297403615
2009,2,13,4,30,6.890000000000001,68.96000000000001,5.7700000000000005,99420,1093.3790096827292,6.91530272105527
2009,2,13,5,30,7.36,69.44,5.07,99420,1263.6735595709983,7.393462504011647
2009,2,13,6,30,6.68,69.85000000000001,4.49,99460,1026.4236421516066,6.716119714864217
2009,2,13,7,30,5.3,67.62,3.68,99490,592.3759808805434,5.334727806922425
2009,2,13,8,30,4.25,67.24,3.27,99520,314.0735890748275,4.280492107448535
2009,2,13,9,30,4.74,69.72,2.64,99530,438.5377749144927,4.77782706371332
2009,2,13,10,30,5.65,66.45,2.6,99510,698.3915071191861,5.6951668572545415
2009,2,13,11,30,4.72,65.44,2.06,99510,434.1754168739662,4.760996978680425
2009,2,13,12,30,5.14,64.2,2.2,99530,549.0749513300373,5.184141719109849
2009,2,13,13,30,6.0600000000000005,67.68,2.08,99500,826.5422478784543,6.112154390728408
2009,2,13,14,30,4.89,56.02,2.06,99480,478.60166912627056,4.932394556814315
2009,2,13,15,30,4.4,52.74,2.79,99420,350.6000973503775,4.433354665622002
2009,2,13,16,30,4.71,47.53,4.19,99340,427.81147904661697,4.7364447494082444
2009,2,13,17,30,4.84,41.96,5.3500000000000005,99260,459.63059966111,4.8592037023962575
2009,2,13,18,30,5.48,37.97,6.28,99170,638.1919535659138,5.494060001968053
2009,2,13,19,30,6.13,36.82,6.99,99080,835.2238964934708,6.138618797419511
2009,2,13,20,30,6.62,37.05,7.48,98990,995.2260584147605,6.623311195641113
2009,2,13,21,30,7.2,39.43,7.71,98900,1193.63805561221,7.199162312698599
2009,2,13,22,30,7.41,45.26,7.57,98830,1268.942707609864,7.408080753529932
2009,2,13,23,30,8.93,56.84,7.18,98780,1742.7876473457395,8.929117586715796
2009,2,14,0,30,9.67,65.13,6.45,98770,1879.916711738469,9.676484738895725
2009,2,14,1,30,9.33,66.51,5.43,98770,1825.9670694769338,9.348001415691797
2009,2,14,2,30,9.51,60.09,4.74,98750,1860.0874978694274,9.536596104898956
2009,2,14,3,30,6.96,67.45,4.0,98730,1116.7729412026986,6.984896448617279
2009,2,14,4,30,6.22,65.46000000000001,2.69,98750,872.761284466575,6.253044610475766
2009,2,14,5,30,7.15,69.7,2.06,98780,1191.8189577734126,7.194115571572791
2009,2,14,6,30,9.57,72.36,1.53,98790,1874.1163662895422,9.635565194282483
2009,2,14,7,30,10.1,74.79,0.49,98880,1946.0511207970114,10.185424058500333
2009,2,14,8,30,8.66,77.42,0.02,98950,1697.6729238195965,8.740313554382073
2009,2,14,9,30,8.64,82.18,-0.25,99010,1693.907176092446,8.72455399076144
2009,2,14,10,30,9.85,92.72,-1.66,99060,1920.8358875573376,9.965156173244003
2009,2,14,11,30,9.53,93.89,-1.96,99110,1875.6881469851453,9.646653594251465
2009,2,14,12,30,9.04,93.44,-2.18,99170,1789.2487524941168,9.155102455971194
2009,2,14,13,30,9.27,89.84,-2.45,99240,1834.6655907033285,9.393698926731433
2009,2,14,14,30,8.81,83.63,-2.05,99290,1741.775614404343,8.92488225320922
2009,2,14,15,30,8.42,76.74,-1.19,99340,1645.5868298383784,8.522334504450212
2009,2,14,16,30,8.05,70.02,-0.33,99370,1530.9647745163938,8.140213249436687
2009,2,14,17,30,7.88,64.29,0.45,99390,1473.9861982865734,7.961382711450814
2009,2,14,18,30,7.1000000000000005,59.42,1.25,99410,1182.011655224092,7.16690707511192
2009,2,14,19,30,6.4,55.29,1.9,99420,939.1819658876024,6.455515823464722
2009,2,14,20,30,6.13,53.6,2.36,99420,848.7087955411525,6.179725028322367
2009,2,14,21,30,6.13,48.66,2.63,99440,848.2574334252184,6.178349134050353
2009,2,14,22,30,6.0600000000000005,49.39,2.49,99450,825.5147469977002,6.109022243553422
2009,2,14,23,30,7.74,57.47,2.08,99460,1416.1958242285302,7.806282405336903
2009,2,15,0,30,8.33,67.05,1.25,99490,1612.9769760568167,8.410212266853717
2009,2,15,1,30,8.1,68.01,0.65,99540,1544.7125409417383,8.185473385816422
2009,2,15,2,30,8.22,67.86,-0.11,99560,1584.1332205344643,8.315253400936507
2009,2,15,3,30,7.33,68.07000000000001,-0.61,99580,1273.2737237502172,7.4200963344436595
2009,2,15,4,30,6.96,69.57000000000001,-1.03,99600,1139.7556345218416,7.049675778948097
2009,2,15,5,30,6.19,68.97,-1.43,99630,879.497086507448,6.273577462299795
2009,2,15,6,30,5.84,66.75,-1.65,99660,766.1279064130204,5.921180868912313
2009,2,15,7,30,5.5600000000000005,65.5,-1.8,99690,681.5492487082157,5.638969798826212
2009,2,15,8,30,5.3100000000000005,61.9,-1.63,99720,606.8140146812397,5.38493832266124
2009,2,15,9,30,4.79,61.31,-1.85,99760,459.73730342242305,4.859615368142064
2009,2,15,10,30,4.88,63.77,-2.06,99780,483.80872107376854,4.952483491796946
2009,2,15,11,30,4.73,64.22,-2.24,99800,444.7132963021104,4.801652377708759
2009,2,15,12,30,4.63,65.57000000000001,-2.34,99840,418.70664827587245,4.701318087484076
2009,2,15,13,30,4.79,65.14,-2.43,99870,461.0906591758793,4.86483664805509
2009,2,15,14,30,4.84,60.11,-2.2,99900,474.0530299811853,4.914845794680499
2009,2,15,15,30,4.8,57.13,-1.65,99930,462.80254827655824,4.871441158474376
2009,2,15,16,30,4.88,54.38,-1.16,99920,483.0395611877949,4.949516053965258
2009,2,15,17,30,5.8,46.6,-0.54,99910,753.2453008190085,5.878195865261957
2009,2,15,18,30,5.64,37.12,0.29,99890,702.8883156260049,5.710171223309993
2009,2,15,19,30,5.71,37.87,0.76,99880,723.0508428083049,5.777446922950634
2009,2,15,20,30,5.58,39.86,1.03,99900,683.1487850290374,5.644306923687145
2009,2,15,21,30,5.61,39.43,1.14,99900,692.0176636904215,5.673899445079818
2009,2,15,22,30,6.23,45.35,0.8200000000000001,99930,889.4074720200224,6.303787447096547
2009,2,15,23,30,7.74,50.79,0.08,99960,1428.5138974236784,7.839342183101659
2009,2,16,0,30,6.96,59.13,-1.28,100010,1144.2319487362881,7.06209446174584
2009,2,16,1,30,8.16,60.73,-2.42,100060,1577.3366087883824,8.292877724406196
2009,2,16,2,30,7.7,61.9,-3.14,100090,1426.2343557828335,7.833224250624888
2009,2,16,3,30,6.94,64.02,-3.62,100120,1145.270594259483,7.064975986293474
2009,2,16,4,30,6.21,65.87,-4.01,100130,896.397408430839,6.325094980737202
2009,2,16,5,30,5.9,66.73,-4.3500000000000005,100140,793.7230087686075,6.012110985424806
2009,2,16,6,30,5.16,66.93,-4.5600000000000005,100170,570.8794783181223,5.2599703645213784
2009,2,16,7,30,4.39,66.75,-4.68,100190,360.79888856490106,4.476036361435033
2009,2,16,8,30,4.24,66.44,-4.7700000000000005,100200,324.40807678626953,4.323741689835821
2009,2,16,9,30,4.14,66.3,-4.8500000000000005,100210,300.17793690108664,4.222339137481007
2009,2,16,10,30,3.41,67.5,-4.94,100230,144.33020309254437,3.478427179583607
2009,2,16,11,30,2.78,69.91,-4.98,100240,44.904719941342506,2.8359874294152077
2009,2,16,12,30,3.04,72.81,-4.94,100250,83.20665985764839,3.1011213571459777
2009,2,16,13,30,2.04,70.10000000000001,-5.11,100260,0.0,2.0815647738255176
2009,2,16,14,30,0.86,63.4,-4.68,100270,0.0,0.8771040246221384
2009,2,16,15,30,1.33,57.19,-3.56,100290,0.0,1.3546692922943906
2009,2,16,16,30,1.66,53.65,-2.6,100270,0.0,1.6886711915871533
2009,2,16,17,30,1.57,49.93,-1.63,100230,0.0,1.5950001978597206
2009,2,16,18,30,1.61,47.37,-0.55,100200,0.0,1.6332960337794067
2009,2,16,19,30,2.06,40.71,0.4,100150,0.0,2.087095440069768
2009,2,16,20,30,2.63,40.65,0.97,100090,21.675001104561474,2.662177337108578
2009,2,16,21,30,2.58,41.0,1.31,100010,14.669542458329001,2.609760886332428
2009,2,16,22,30,3.54,51.370000000000005,1.32,99940,163.62936348409212,3.5796390198240973
2009,2,16,23,30,5.28,60.06,1.12,99860,593.5003447074013,5.338637957598335
2009,2,17,0,30,7.05,59.56,1.37,99820,1166.9576901703035,7.125142710973237
2009,2,17,1,30,7.71,59.91,1.11,99760,1411.293408616942,7.7931250902226035
2009,2,17,2,30,8.08,68.14,0.36,99710,1540.8895631303546,8.172887450634912
2009,2,17,3,30,8.03,69.62,-0.17,99660,1526.732303284226,8.126279187766999
2009,2,17,4,30,8.39,70.54,-0.75,99610,1638.829734643758,8.495324229279861
2009,2,17,5,30,9.6,72.62,-1.02,99570,1886.4219733953173,9.722377237356735
2009,2,17,6,30,8.38,70.41,-1.36,99530,1637.0498516766293,8.489464532268737
2009,2,17,7,30,8.56,69.22,-1.04,99480,1680.1387261260268,8.666933358970606
2009,2,17,8,30,8.49,68.65,-1.09,99430,1662.9964988932968,8.595193550505531
2009,2,17,9,30,9.01,68.71000000000001,-0.8300000000000001,99360,1781.9005321323568,9.11649872409959
2009,2,17,10,30,9.75,66.11,-0.6,99280,1905.9193009995702,9.859924522042823
2009,2,17,11,30,9.71,64.9,-0.73,99190,1900.0042130999648,9.818195506878059
2009,2,17,12,30,8.83,64.54,-1.23,99110,1743.387958636193,8.931629875020686
2009,2,17,13,30,8.13,65.84,-1.5,99030,1556.4391546722854,8.224079521554849
2009,2,17,14,30,8.01,64.74,-1.33,98950,1518.3953432266721,8.098832405684517
2009,2,17,15,30,7.13,63.8,-0.03,98850,1192.1059786951744,7.19491185655479
2009,2,17,16,30,7.53,67.07000000000001,1.33,98750,1332.9327438415107,7.582817347937495
2009,2,17,17,30,7.54,68.79,1.84,98620,1333.5872064036446,7.584573822876126
2009,2,17,18,30,8.22,68.1,2.04,98500,1568.3244615344765,8.263208103817206
2009,2,17,19,30,7.48,70.84,2.65,98350,1305.6317361982356,7.509545722485871
2009,2,17,20,30,8.13,75.42,3.92,98220,1532.455248660368,8.145120160198742
2009,2,17,21,30,9.5,76.42,5.0,98080,1854.915757596462,9.500111164701671
2009,2,17,22,30,10.7,82.21000000000001,5.09,97980,1993.8458735643517,10.694566064841707
2009,2,17,23,30,10.43,84.22,4.3,97870,1972.901415033488,10.430968587411868
2009,2,18,0,30,11.36,83.42,3.51,97780,2022.3474610114727,11.369010420319627
2009,2,18,1,30,10.25,85.88,2.7,97700,1954.8179020235677,10.265595811829606
2009,2,18,2,30,9.61,90.2,2.67,97610,1872.140505572233,9.621626141603054
2009,2,18,3,30,9.82,92.69,2.71,97530,1901.4580569636819,9.828451900978354
2009,2,18,4,30,8.78,96.48,2.34,97410,1709.011229288238,8.787764089927759
2009,2,18,5,30,8.25,98.22,2.63,97260,1564.268678444922,8.249855731505916
2009,2,18,6,30,8.31,99.18,3.3200000000000003,97130,1579.1206983716593,8.298751270359372
2009,2,18,7,30,7.94,100.65,3.46,97060,1460.7302388375629,7.92580579398165
2009,2,18,8,30,7.41,103.59,4.84,96990,1259.4323596254317,7.381696101055435
2009,2,18,9,30,8.19,105.12,6.51,96920,1530.6431646247959,8.139154451439657
2009,2,18,10,30,10.67,103.94,10.11,96850,1984.0579375490067,10.552402869266619
2009,2,18,11,30,11.49,104.97,10.02,96820,2022.2321557432476,11.363316332999878
2009,2,18,12,30,9.45,104.1,8.45,96900,1829.6671865179019,9.367439908158138
2009,2,18,13,30,11.64,97.01,8.21,97000,2025.0000000000002,11.547015721809638
2009,2,18,14,30,11.28,95.17,6.63,97110,2019.2695013032244,11.21701241003576
2009,2,18,15,30,9.17,86.77,5.76,97300,1785.5740667926475,9.135797566549238
2009,2,18,16,30,9.03,79.42,5.61,97400,1760.0869893261397,9.001901703841027
2009,2,18,17,30,10.27,74.28,5.94,97470,1951.6775410795935,10.23687737612797
2009,2,18,18,30,11.0,73.08,5.66,97580,2012.993490836919,10.972672343310368
2009,2,18,19,30,11.47,70.77,5.49,97670,2023.9425853835091,11.44778199424737
2009,2,18,20,30,10.76,67.58,5.7700000000000005,97750,1996.8867920228408,10.738733362713736
2009,2,18,21,30,11.44,65.8,5.43,97840,2023.5014018539346,11.425995153280715
2009,2,18,22,30,9.7,64.41,5.39,97930,1882.079404116215,9.691741827980351
2009,2,18,23,30,11.14,67.42,4.22,98050,2017.9327349913517,11.150999258832186
2009,2,19,0,30,14.19,74.19,2.41,98180,2025.0000000000002,14.241669636480454
2009,2,19,1,30,9.04,79.36,1.53,98280,1776.0298617066437,9.085657271902514
2009,2,19,2,30,11.55,75.89,0.67,98350,2025.0000000000002,11.624056008897023
2009,2,19,3,30,10.05,69.57000000000001,-0.79,98420,1940.6464012185932,10.135998182154484
2009,2,19,4,30,10.82,67.81,-2.12,98490,2010.3072139485146,10.93365597601328
2009,2,19,5,30,10.75,66.46000000000001,-3.06,98590,2006.586668231019,10.879617548743921
2009,2,19,6,30,13.55,55.94,-4.19,98670,2025.0000000000002,13.737564030135973
2009,2,19,7,30,8.38,61.71,-4.62,98740,1640.8135701030787,8.502358527319851
2009,2,19,8,30,9.87,58.28,-5.33,98820,1928.6207882764743,10.026024584146997
2009,2,19,9,30,10.81,57.18,-5.9,98890,2014.288755604083,10.991485193959083
2009,2,19,10,30,10.94,57.72,-6.29,98940,2017.5282686907622,11.131025614358617
2009,2,19,11,30,10.65,58.18,-6.640000000000001,99020,2004.1126426353367,10.843683988893778
2009,2,19,12,30,9.88,59.15,-7.03,99100,1933.1387985147048,10.067341550203059
2009,2,19,13,30,9.41,57.73,-7.41,99190,1868.5135702264877,9.596039296130424
2009,2,19,14,30,11.07,50.82,-7.61,99290,2020.8664498071787,11.29587406455202
2009,2,19,15,30,10.46,45.42,-7.43,99370,1992.4372097325197,10.674106168954532
2009,2,19,16,30,9.17,44.53,-6.78,99400,1826.53146519041,9.350966457527763
2009,2,19,17,30,8.11,42.27,-5.95,99430,1568.0447472949284,8.262287233892767
2009,2,19,18,30,7.25,42.01,-5.03,99440,1258.0373261508603,7.377825845889472
2009,2,19,19,30,6.7,38.81,-4.25,99450,1058.5827993182136,6.811788782740483
2009,2,19,20,30,6.71,36.87,-3.59,99440,1060.0512324518377,6.8161571692751375
2009,2,19,21,30,7.61,36.49,-3.35,99450,1387.1579229026943,7.72834922947583
2009,2,19,22,30,7.32,39.26,-3.3000000000000003,99460,1278.1044491778744,7.433498263775487
2009,2,19,23,30,8.02,46.34,-3.54,99450,1532.7788174336029,8.146185407188815
2009,2,20,0,30,8.89,47.08,-3.78,99480,1766.0958548187282,9.033469161117562
2009,2,20,1,30,8.040000000000001,47.58,-3.85,99490,1540.2316438005723,8.170721461071842
2009,2,20,2,30,8.39,50.29,-4.24,99500,1647.5990959473118,8.530755789693707
2009,2,20,3,30,8.290000000000001,51.49,-4.2700000000000005,99490,1618.7011642926188,8.429057331004506
2009,2,20,4,30,6.97,51.21,-4.34,99480,1153.3226654027544,7.087314926904575
2009,2,20,5,30,5.59,52.86,-4.69,99470,695.7513074954488,5.686357382367197
2009,2,20,6,30,4.05,56.78,-4.87,99490,275.94821483148195,4.120938333674333
2009,2,20,7,30,2.81,60.24,-5.21,99490,48.1672141244555,2.8603981603026973
2009,2,20,8,30,1.91,63.56,-5.89,99490,0.0,1.9459028682645396
2009,2,20,9,30,2.04,66.11,-6.0,99450,0.0,2.0783321681860025
2009,2,20,10,30,2.38,68.06,-5.86,99440,0.0,2.424183924459372
2009,2,20,11,30,2.23,69.67,-5.98,99410,0.0,2.271499473396272
2009,2,20,12,30,2.37,70.54,-6.12,99400,0.0,2.4144441894583517
2009,2,20,13,30,2.64,66.05,-6.15,99400,25.34931735810613,2.6896694153244005
2009,2,20,14,30,2.19,54.38,-5.86,99380,0.0,2.2303601231790293
2009,2,20,15,30,2.33,45.78,-3.66,99320,0.0,2.3659920986696195
2009,2,20,16,30,3.02,110.0,-1.41,99270,75.91713120687228,3.056124266709088
2009,2,20,17,30,3.44,36.06,0.22,99200,143.7888365640256,3.4750854108890468
2009,2,20,18,30,4.14,33.69,1.7,99120,288.5159603431343,4.173534046215251
2009,2,20,19,30,4.75,34.46,2.92,99060,439.17383780198094,4.7802810100385065
2009,2,20,20,30,5.7,35.01,3.81,98980,708.377331215946,5.7284862569767965
2009,2,20,21,30,6.08,37.49,4.61,98900,823.4001508738015,6.102576286766656
2009,2,20,22,30,6.71,46.82,4.82,98820,1031.3147135856423,6.730669979430736
2009,2,20,23,30,8.78,54.59,5.01,98780,1712.658433131582,8.803027550247256
2009,2,21,0,30,10.39,59.01,4.36,98740,1972.1129687615328,10.423758287714062
2009,2,21,1,30,9.86,62.84,3.48,98700,1911.7656991463114,9.90116895341313
2009,2,21,2,30,10.13,63.870000000000005,3.21,98620,1944.6784463424776,10.172871022793577
2009,2,21,3,30,9.2,62.91,2.75,98540,1805.7579723609,9.241833319468872
2009,2,21,4,30,8.94,65.4,2.57,98450,1754.8796817135878,8.979722459567222
2009,2,21,5,30,8.61,68.65,3.3200000000000003,98380,1673.1788032027775,8.637806249017691
2009,2,21,6,30,9.1,70.2,4.33,98300,1781.6553358122833,9.115210590030381
2009,2,21,7,30,10.69,72.92,5.01,98260,1994.010899896217,10.696962961455586
2009,2,21,8,30,11.94,76.10000000000001,5.5200000000000005,98260,2025.0000000000002,11.939689483514938
2009,2,21,9,30,10.31,79.03,4.91,98310,1960.6645165341436,10.319062794093675
2009,2,21,10,30,13.22,72.46000000000001,3.9,98380,2025.0000000000002,13.252531319409304
2009,2,21,11,30,8.94,84.41,0.97,98530,1759.4299308953637,8.998765142897524
2009,2,21,12,30,9.52,85.83,-0.06,98630,1868.8261468022474,9.598244421885342
2009,2,21,13,30,11.28,80.36,-0.65,98730,2022.682353596033,11.38554832573002
2009,2,21,14,30,14.15,55.97,-2.44,98870,2025.0000000000002,14.323921075744234
2009,2,21,15,30,10.92,56.370000000000005,-2.4,98950,2016.0215330154522,11.056618914343305
2009,2,21,16,30,11.23,57.89,-1.82,98990,2022.238326526375,11.363621063030859
2009,2,21,17,30,12.39,45.57,-1.85,99040,2025.0000000000002,12.541058586560956
2009,2,21,18,30,11.51,48.370000000000005,-1.05,99070,2025.0000000000002,11.63962368280071
2009,2,21,19,30,12.19,41.66,-1.06,99130,2025.0000000000002,12.330521456167231
2009,2,21,20,30,12.1,40.72,-0.71,99180,2025.0000000000002,12.236288442144975
2009,2,21,21,30,12.42,40.67,-0.6900000000000001,99220,2025.0000000000002,12.56127429844505
2009,2,21,22,30,12.25,43.75,-0.91,99290,2025.0000000000002,12.395375695790092
2009,2,21,23,30,10.02,49.19,-1.55,99370,1942.1077386998747,10.149362036578644
2009,2,22,0,30,12.54,50.96,-2.17,99440,2025.0000000000002,12.714608393356295
2009,2,22,1,30,9.67,52.96,-2.81,99490,1899.4170178632478,9.814053036072295
2009,2,22,2,30,9.24,54.94,-3.27,99530,1832.8619412079647,9.384223489403544
2009,2,22,3,30,8.790000000000001,56.28,-3.76,99560,1743.8455143835154,8.933544734812786
2009,2,22,4,30,9.77,55.75,-4.5,99590,1917.2506214186553,9.93986329043143
2009,2,22,5,30,9.8,56.95,-4.89,99630,1922.4546580686356,9.976576071030937
2009,2,22,6,30,8.58,57.52,-5.41,99660,1697.8850202982467,8.741201173041416
2009,2,22,7,30,9.79,56.96,-5.92,99720,1923.2831535705411,9.98242083647648
2009,2,22,8,30,9.99,57.11,-6.38,99780,1947.0262269834468,10.194341353300839
2009,2,22,9,30,7.62,60.17,-6.65,99820,1406.2022924879252,7.7794613324957735
2009,2,22,10,30,8.58,58.47,-7.22,99880,1704.2254430559367,8.767735689708879
2009,2,22,11,30,9.55,58.5,-7.640000000000001,99950,1892.6715511607931,9.76646596938831
2009,2,22,12,30,6.92,62.26,-7.74,100010,1150.3464505223656,7.079057984525913
2009,2,22,13,30,8.69,60.6,-8.09,100100,1734.9812334355317,8.896447932352089
2009,2,22,14,30,7.46,58.86,-7.77,100190,1352.9174132361193,7.636453068266557
2009,2,22,15,30,7.35,54.96,-7.11,100260,1309.3066337263263,7.519408571460886
2009,2,22,16,30,6.09,51.42,-6.07,100300,862.9303124831044,6.223076703194953
2009,2,22,17,30,6.12,47.31,-4.9,100310,870.0649337896064,6.244825282089945
2009,2,22,18,30,5.98,44.85,-3.8,100320,820.5237733133433,6.093808179586476
2009,2,22,19,30,6.46,42.25,-2.93,100340,979.422866626718,6.576298874391545
2009,2,22,20,30,6.78,39.66,-2.26,100370,1087.2522766311,6.897076533187862
2009,2,22,21,30,6.5600000000000005,40.12,-1.81,100390,1010.9040162508886,6.669950963114349
2009,2,22,22,30,6.4,42.6,-1.76,100400,956.1181439722011,6.506970530930243
2009,2,22,23,30,5.73,56.13,-1.96,100420,737.9294695126379,5.827091990365825
2009,2,23,0,30,5.74,61.35,-2.56,100450,742.4142214984446,5.842056127789271
2009,2,23,1,30,6.83,62.32,-3.08,100490,1107.3554876266046,6.956880819951225
2009,2,23,2,30,6.92,61.5,-3.36,100520,1140.5151518139319,7.051782915283484
2009,2,23,3,30,6.43,62.03,-3.89,100540,973.0220041579908,6.55725718922502
2009,2,23,4,30,6.12,61.03,-4.48,100550,870.4586790873727,6.246025542104474
2009,2,23,5,30,5.8100000000000005,62.120000000000005,-4.87,100580,769.7083882313676,5.933127755193085
2009,2,23,6,30,5.6000000000000005,64.69,-5.28,100620,706.5337387260798,5.722334797217483
2009,2,23,7,30,6.21,66.12,-5.7700000000000005,100650,904.6327208294373,6.350198813685222
2009,2,23,8,30,5.5,69.45,-6.23,100690,678.2972111845213,5.628118822771175
2009,2,23,9,30,5.44,71.55,-6.45,100710,660.4583218216701,5.568596335741308
2009,2,23,10,30,4.21,73.37,-6.67,100720,321.32445386134526,4.310836802098118
2009,2,23,11,30,4.36,74.85000000000001,-6.97,100740,358.49792060173394,4.466406865878778
2009,2,23,12,30,4.28,77.49,-7.27,100760,339.37460448009944,4.3863762480857895
