SiteID,1574629,Site Timezone,-6,Data Timezone,0,Longitude,-90.558807373,Latitude,38.9483947754
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),relative humidity at 2m (%),air temperature at 100m (C),air pressure at 100m (Pa)
2009,9,26,19,30,2.39,74.67,17.32,98570
2009,9,26,20,30,4.82,72.13,18.39,98490
2009,9,26,21,30,5.15,66.97,19.18,98430
2009,9,26,22,30,4.22,67.19,19.46,98410
2009,9,26,23,30,2.92,80.36,19.61,98380
2009,9,27,0,30,3.04,83.51,19.21,98380
2009,9,27,1,30,4.7,89.07000000000001,18.400000000000002,98370
2009,9,27,2,30,4.51,89.79,17.6,98350
2009,9,27,3,30,5.04,91.08,17,98320
2009,9,27,4,30,4.98,92.18,15.700000000000001,98290
2009,9,27,5,30,4,95.2,15.02,98270
2009,9,27,6,30,3.69,96.31,14.82,98240
2009,9,27,7,30,3.7600000000000002,95.98,14.93,98240
2009,9,27,8,30,4.99,97.53,13.84,98230
2009,9,27,9,30,4.83,97.39,13.73,98200
2009,9,27,10,30,3.61,97.36,13.11,98200
2009,9,27,11,30,4.12,97.51,13.16,98180
2009,9,27,12,30,4.3,95.94,13.15,98140
2009,9,27,13,30,3.48,88.46000000000001,13.030000000000001,98120
2009,9,27,14,30,2.2600000000000002,80.62,14.74,98080
2009,9,27,15,30,3.97,69.92,17.36,98030
2009,9,27,16,30,5.11,60.730000000000004,19.62,97930
2009,9,27,17,30,6.1000000000000005,53.59,21.54,97850
2009,9,27,18,30,6.47,48.85,23,97730
2009,9,27,19,30,7.59,44.79,24.55,97620
2009,9,27,20,30,9.02,45.12,25.580000000000002,97520
2009,9,27,21,30,10.1,45.37,26.42,97430
2009,9,27,22,30,9.02,52.04,26.52,97370
2009,9,27,23,30,9.040000000000001,71.77,26.42,97360
2009,9,28,0,30,11.84,66.94,26.150000000000002,97340
2009,9,28,1,30,11.5,62.08,24.810000000000002,97360
2009,9,28,2,30,12.1,73.38,24.150000000000002,97400
2009,9,28,3,30,14.07,71.49,22.61,97500
2009,9,28,4,30,13.25,69.9,21.25,97590
2009,9,28,5,30,12.33,63.9,19.35,97770
2009,9,28,6,30,13.64,56.160000000000004,17.97,97890
2009,9,28,7,30,12.1,59.97,16,97980
2009,9,28,8,30,13.46,57.6,14.91,98070
2009,9,28,9,30,12.91,53.01,13.92,98120
2009,9,28,10,30,13.700000000000001,56.32,13.030000000000001,98170
2009,9,28,11,30,13.48,58.19,12.06,98220
2009,9,28,12,30,13.5,58.13,11.81,98290
2009,9,28,13,30,13.26,54.17,12.1,98390
2009,9,28,14,30,12.040000000000001,52.59,12.75,98460
2009,9,28,15,30,11.5,52.29,13.26,98490
2009,9,28,16,30,11.74,51.230000000000004,14.040000000000001,98460
2009,9,28,17,30,11.96,48.94,14.96,98490
2009,9,28,18,30,13.17,46.49,15.69,98470
2009,9,28,19,30,13.200000000000001,46.46,16.16,98480
2009,9,28,20,30,13.42,45.31,16.59,98510
2009,9,28,21,30,13.92,45.300000000000004,16.580000000000002,98540
2009,9,28,22,30,12.46,48.21,16.51,98540
2009,9,28,23,30,9.8,58.32,15.98,98570
2009,9,29,0,30,10.74,63.02,15.5,98600
2009,9,29,1,30,11.31,62.64,14.65,98640
2009,9,29,2,30,11.31,66.95,13.92,98650
2009,9,29,3,30,10.17,66.81,13.19,98690
2009,9,29,4,30,9.69,68.41,12.49,98690
2009,9,29,5,30,10.07,67.44,11.99,98720
2009,9,29,6,30,11.84,68.04,11.49,98750
2009,9,29,7,30,12.64,68.34,10.620000000000001,98790
2009,9,29,8,30,11.51,72.42,9.81,98820
2009,9,29,9,30,11.4,76.67,9,98860
2009,9,29,10,30,10.89,81.32000000000001,8.48,98920
2009,9,29,11,30,10.16,85.57000000000001,7.92,98960
2009,9,29,12,30,9.67,88.91,7.25,98990
2009,9,29,13,30,7.59,78.06,7.390000000000001,99060
2009,9,29,14,30,7.48,70.52,8.39,99100
2009,9,29,15,30,7.84,64.06,9.51,99120
2009,9,29,16,30,7.46,58.45,10.6,99120
2009,9,29,17,30,6.9,55.2,11.620000000000001,99120
2009,9,29,18,30,6.97,53.06,12.66,99100
2009,9,29,19,30,6.36,53.09,13.620000000000001,99110
2009,9,29,20,30,6.59,52.53,14.22,99080
2009,9,29,21,30,5.76,52.59,14.59,99070
2009,9,29,22,30,6.12,56.45,14.71,99070
2009,9,29,23,30,5.2,72.02,14.540000000000001,99090
2009,9,30,0,30,6.1000000000000005,80.44,14.15,99080
2009,9,30,1,30,6.66,81.41,13.43,99100
2009,9,30,2,30,6.17,81.98,13.07,99100
2009,9,30,3,30,4.63,82.97,12.870000000000001,99110
2009,9,30,4,30,4.5600000000000005,83.88,12.3,99090
2009,9,30,5,30,3.27,85.94,11.6,99100
2009,9,30,6,30,2.04,87.11,11.21,99130
2009,9,30,7,30,1.67,89.14,10.72,99140
2009,9,30,8,30,1.96,90.01,10.44,99130
2009,9,30,9,30,1.48,89.7,10.02,99140
2009,9,30,10,30,0.84,91.09,9.84,99180
2009,9,30,11,30,0.74,92.38,9.6,99170
2009,9,30,12,30,0.58,93.11,9.120000000000001,99210
2009,9,30,13,30,0.85,84.3,8.78,99240
2009,9,30,14,30,1.16,77.28,9.42,99240
2009,9,30,15,30,1.48,66.68,11.76,99240
2009,9,30,16,30,1.84,58.71,13.9,99190
2009,9,30,17,30,2.39,53.230000000000004,15.4,99160
2009,9,30,18,30,2.97,51.35,16.43,99130
2009,9,30,19,30,3.34,47.53,17.14,99060
2009,9,30,20,30,3.6,46.82,17.8,99010
2009,9,30,21,30,3.92,46.230000000000004,18.330000000000002,98930
2009,9,30,22,30,4.17,49.35,18.650000000000002,98900
2009,9,30,23,30,4.97,67.03,18.51,98850
2009,10,1,0,30,6.78,75.08,18.14,98820
2009,10,1,1,30,7.8,74,17.98,98810
2009,10,1,2,30,8.41,68.53,16.45,98790
2009,10,1,3,30,8.69,69.44,15.71,98770
2009,10,1,4,30,8.64,69.19,15.3,98700
2009,10,1,5,30,7.46,74.31,15.15,98780
2009,10,1,6,30,5.99,72.76,14.3,98800
2009,10,1,7,30,6.23,79.41,13.14,98780
2009,10,1,8,30,7.44,83.31,13.06,98730
2009,10,1,9,30,7.69,85.99,13.040000000000001,98680
2009,10,1,10,30,9.44,87.18,12.77,98610
2009,10,1,11,30,9.21,89.78,12.58,98580
2009,10,1,12,30,9.03,89.24,12.48,98560
2009,10,1,13,30,9.64,82.64,13.040000000000001,98490
2009,10,1,14,30,8.49,76.25,14.1,98420
2009,10,1,15,30,6.08,73.26,15.16,98440
2009,10,1,16,30,12.02,83.54,14.15,98280
2009,10,1,17,30,8.370000000000001,82.35000000000001,14.98,98230
2009,10,1,18,30,11.18,78.34,16.07,98120
2009,10,1,19,30,13.530000000000001,76.22,17.21,97820
2009,10,1,20,30,11.3,69.62,19.580000000000002,97770
2009,10,1,21,30,9.51,82.21000000000001,18.34,97900
2009,10,1,22,30,8.73,89.89,17.06,97840
2009,10,1,23,30,9.93,89.29,17.2,97800
2009,10,2,0,30,10.25,88.41,17.240000000000002,97720
2009,10,2,1,30,8.870000000000001,90.38,16.91,97680
2009,10,2,2,30,8.05,93.09,16.64,97670
2009,10,2,3,30,10.64,90.76,16.81,97670
2009,10,2,4,30,13.39,81.58,14.3,97750
2009,10,2,5,30,9.39,87.73,12.93,97800
2009,10,2,6,30,9.58,88.77,12.8,97810
2009,10,2,7,30,10.43,87.59,12.06,97820
2009,10,2,8,30,11.39,84.06,12.16,97820
2009,10,2,9,30,12.07,80.42,12.22,97790
2009,10,2,10,30,13.63,78.60000000000001,10.83,97780
2009,10,2,11,30,12.64,75.23,10.43,97760
2009,10,2,12,30,13.290000000000001,73.13,9.81,97730
2009,10,2,13,30,12.22,65.45,9.42,97720
2009,10,2,14,30,9.200000000000001,60.47,10.42,97730
2009,10,2,15,30,10.11,55.36,11.46,97730
2009,10,2,16,30,11.1,47.74,12.81,97710
2009,10,2,17,30,11.72,43.02,13.77,97700
2009,10,2,18,30,12.8,39.36,14.71,97690
2009,10,2,19,30,11.88,38.5,15.31,97690
2009,10,2,20,30,13.51,38.57,15.74,97690
2009,10,2,21,30,13.35,39.52,16.080000000000002,97700
2009,10,2,22,30,11.52,42.4,16.04,97700
2009,10,2,23,30,13.16,47.49,15.73,97700
2009,10,3,0,30,12.27,52.480000000000004,15.25,97700
2009,10,3,1,30,12.38,46.03,14.65,97710
2009,10,3,2,30,10.96,49.83,13.85,97730
2009,10,3,3,30,13.530000000000001,53.57,12.43,97790
2009,10,3,4,30,9.88,67.87,11.33,97790
2009,10,3,5,30,12.27,69.88,10.450000000000001,97800
2009,10,3,6,30,11.22,69.02,10.27,97830
2009,10,3,7,30,11.3,70.85000000000001,9.64,97870
2009,10,3,8,30,11.69,73.15,9.06,97940
2009,10,3,9,30,11.14,76.33,8.52,97990
2009,10,3,10,30,11.17,79.63,8.05,98020
2009,10,3,11,30,11.4,80.21000000000001,7.68,98050
2009,10,3,12,30,12.38,81.86,7.49,98090
2009,10,3,13,30,9.51,78.02,7.16,98160
2009,10,3,14,30,8.790000000000001,73.56,8.43,98200
2009,10,3,15,30,8.27,68.85000000000001,9.69,98260
2009,10,3,16,30,8.8,63.57,10.88,98280
2009,10,3,17,30,8.81,60.27,11.77,98350
2009,10,3,18,30,8.56,60.06,12,98390
2009,10,3,19,30,10.19,58.25,12.25,98440
2009,10,3,20,30,8.28,59.83,12.49,98490
2009,10,3,21,30,7.54,59.76,12.52,98510
2009,10,3,22,30,7.76,60.78,12.530000000000001,98550
2009,10,3,23,30,5.88,78.02,12.22,98590
2009,10,4,0,30,6.03,83.60000000000001,11.59,98640
2009,10,4,1,30,4.88,86.62,11.61,98690
2009,10,4,2,30,5.3,85.06,11.07,98730
2009,10,4,3,30,3.91,85.16,10.84,98740
2009,10,4,4,30,3.69,86.28,10.67,98780
2009,10,4,5,30,5.62,83.73,10.58,98830
2009,10,4,6,30,5.7,84.33,10.56,98880
2009,10,4,7,30,4.7700000000000005,87.36,10.14,98940
2009,10,4,8,30,4.69,91.26,9.14,98970
2009,10,4,9,30,2.96,93.41,7.74,98980
2009,10,4,10,30,2.0100000000000002,93.49,7.3100000000000005,99020
2009,10,4,11,30,2.0100000000000002,93.54,7.53,99080
2009,10,4,12,30,2.5100000000000002,92.97,8.35,99100
2009,10,4,13,30,2.58,88.35000000000001,7.55,99120
2009,10,4,14,30,1.45,77.3,7.640000000000001,99150
2009,10,4,15,30,0.76,68.91,9.93,99160
2009,10,4,16,30,0.64,59.5,11.950000000000001,99130
2009,10,4,17,30,1.22,51.4,13.05,99110
2009,10,4,18,30,1.37,49.35,13.93,99070
2009,10,4,19,30,0.54,48.25,14.72,99060
2009,10,4,20,30,0.38,47.95,15.39,99050
2009,10,4,21,30,1.03,48.11,15.68,99040
2009,10,4,22,30,0.81,48.47,15.780000000000001,99020
2009,10,4,23,30,0.92,62.21,15.72,99010
2009,10,5,0,30,1.73,68.4,15.16,99040
2009,10,5,1,30,1.03,73.27,13.8,99050
2009,10,5,2,30,1.76,72.19,13.57,99060
2009,10,5,3,30,2.93,72.37,13.18,99060
2009,10,5,4,30,3.22,74.62,12.57,99040
2009,10,5,5,30,3.71,78.37,12.14,99040
2009,10,5,6,30,2.87,80.35000000000001,11.65,99060
2009,10,5,7,30,2.29,83.53,10.81,99070
2009,10,5,8,30,2.74,87.46000000000001,10.01,99080
2009,10,5,9,30,2.85,89.09,9.28,99070
2009,10,5,10,30,2.99,89.64,8.77,99100
2009,10,5,11,30,3.25,89.9,8.09,99090
2009,10,5,12,30,2.9,90.44,7.43,99090
2009,10,5,13,30,3.04,81.64,7.3,99110
2009,10,5,14,30,2.5,72.58,8.48,99110
2009,10,5,15,30,2.52,63.230000000000004,10.78,99080
2009,10,5,16,30,2.58,56.82,12.9,99020
2009,10,5,17,30,3.2,50.67,14.85,98970
2009,10,5,18,30,3.99,46.21,16.14,98910
2009,10,5,19,30,3.89,42.51,16.95,98840
2009,10,5,20,30,4.16,39.97,17.650000000000002,98780
2009,10,5,21,30,4.64,41.17,17.990000000000002,98710
2009,10,5,22,30,5.32,47.35,18.13,98660
2009,10,5,23,30,7,56.76,17.94,98620
2009,10,6,0,30,9.22,65.43,17.77,98600
2009,10,6,1,30,8.99,76.41,16.94,98580
2009,10,6,2,30,8.69,67.07000000000001,16.19,98550
2009,10,6,3,30,8.84,66.08,15.91,98480
2009,10,6,4,30,8.82,63.85,15.450000000000001,98400
2009,10,6,5,30,8.11,66.18,15.07,98370
2009,10,6,6,30,8.78,64.44,14.780000000000001,98320
2009,10,6,7,30,7.92,64.7,14.48,98270
2009,10,6,8,30,7.42,73.91,13.870000000000001,98230
2009,10,6,9,30,9.370000000000001,91.68,14.07,98120
2009,10,6,10,30,8.34,92.97,14.22,98050
2009,10,6,11,30,11.55,94.5,14.290000000000001,97960
2009,10,6,12,30,8.01,94.43,14.31,97920
2009,10,6,13,30,7.0200000000000005,94.41,14.48,97970
2009,10,6,14,30,6.83,91.75,15.11,97920
2009,10,6,15,30,7.26,87.82000000000001,16.02,97860
2009,10,6,16,30,8.22,85.59,16.79,97830
2009,10,6,17,30,9.84,79.65,18.35,97800
2009,10,6,18,30,7.91,83.24,18.580000000000002,97830
2009,10,6,19,30,9.38,71.24,20.09,97820
2009,10,6,20,30,14.08,57.08,20.26,97840
2009,10,6,21,30,12.31,58.56,19.47,97900
2009,10,6,22,30,10.99,58.38,18.61,97950
2009,10,6,23,30,10.64,64.45,17.38,98070
2009,10,7,0,30,12.02,59.11,16.31,98140
2009,10,7,1,30,10.15,59.68,14.91,98230
2009,10,7,2,30,11.81,62.45,13.16,98300
2009,10,7,3,30,14.34,65.02,11.38,98400
2009,10,7,4,30,9.700000000000001,73.01,10.01,98490
2009,10,7,5,30,9.53,75.82000000000001,9.21,98580
2009,10,7,6,30,8.18,87.94,8.33,98680
2009,10,7,7,30,8.97,82.24,8.05,98730
2009,10,7,8,30,9.6,80.81,7.98,98810
2009,10,7,9,30,10.1,82.27,7.5200000000000005,98850
2009,10,7,10,30,9.8,84.23,7.11,98930
2009,10,7,11,30,8.870000000000001,87.95,6.82,98980
2009,10,7,12,30,6.390000000000001,91.14,6.3500000000000005,99050
2009,10,7,13,30,4.24,82.99,5.89,99110
2009,10,7,14,30,4.07,72.7,7.21,99160
2009,10,7,15,30,3.17,62.96,9.13,99190
2009,10,7,16,30,2.83,56.160000000000004,10.55,99170
2009,10,7,17,30,2.72,51.76,11.9,99160
2009,10,7,18,30,1.97,47.92,13.18,99120
2009,10,7,19,30,2.7600000000000002,44.18,14.370000000000001,99120
2009,10,7,20,30,2.83,43.69,15.21,99070
2009,10,7,21,30,3.09,45.1,15.81,99030
2009,10,7,22,30,4.37,43.84,15.97,99000
2009,10,7,23,30,4.26,56.58,16.080000000000002,98960
2009,10,8,0,30,5.15,58.19,16.09,98990
2009,10,8,1,30,7.15,52.6,16.080000000000002,98960
2009,10,8,2,30,6.91,54.78,15.64,98960
2009,10,8,3,30,6.8,56.620000000000005,15.17,98980
2009,10,8,4,30,7.86,60.59,14.96,98890
2009,10,8,5,30,7.28,66.58,15.13,98900
2009,10,8,6,30,7.79,61.86,15.370000000000001,98890
2009,10,8,7,30,7.13,61.51,14.99,98890
2009,10,8,8,30,7.69,63.09,14.370000000000001,98900
2009,10,8,9,30,6,61.38,13.61,98850
2009,10,8,10,30,7.3500000000000005,69.49,12.34,98800
2009,10,8,11,30,4.18,85.58,10.76,98900
2009,10,8,12,30,4.47,93.76,10.26,98850
2009,10,8,13,30,6.11,93.61,10.74,98770
2009,10,8,14,30,5.3500000000000005,93.67,10.620000000000001,98730
2009,10,8,15,30,4.36,92.96000000000001,11.14,98740
2009,10,8,16,30,6.28,97.15,10.93,98510
2009,10,8,17,30,4.46,97.54,11.26,98530
2009,10,8,18,30,1.54,97.39,11.42,98580
2009,10,8,19,30,3.21,96.34,11.84,98480
2009,10,8,20,30,4.24,95.91,12.25,98380
2009,10,8,21,30,1,97.2,12.43,98370
2009,10,8,22,30,2.24,98.74000000000001,12.42,98340
2009,10,8,23,30,1.4000000000000001,98.67,12.5,98440
2009,10,9,0,30,2.7800000000000002,98.74000000000001,12.68,98330
2009,10,9,1,30,2.95,98.23,12.57,98390
2009,10,9,2,30,5.38,97.9,12.43,98330
2009,10,9,3,30,5.12,96.7,12.47,98190
2009,10,9,4,30,3.56,97.11,12.35,98280
2009,10,9,5,30,5,96.32000000000001,12.22,98220
2009,10,9,6,30,4.3,97.69,11.85,98250
2009,10,9,7,30,5.26,97.60000000000001,11.24,98220
2009,10,9,8,30,5.08,97.4,11.14,98270
2009,10,9,9,30,4.66,96.85000000000001,10.52,98110
2009,10,9,10,30,5.69,95.96000000000001,10.43,98170
2009,10,9,11,30,6.9,93.98,10.5,98260
2009,10,9,12,30,5.23,94.24,10.36,98320
2009,10,9,13,30,6.2700000000000005,94.05,10.15,98360
2009,10,9,14,30,6.17,94.19,9.88,98330
2009,10,9,15,30,7.01,93.51,9.620000000000001,98460
2009,10,9,16,30,8.59,92.89,8.98,98490
2009,10,9,17,30,8.47,91.28,7.8,98510
2009,10,9,18,30,8.59,89.13,7.21,98600
2009,10,9,19,30,8.64,87.3,6.890000000000001,98640
2009,10,9,20,30,8.120000000000001,86.47,6.8100000000000005,98700
2009,10,9,21,30,7.92,85.98,6.8100000000000005,98760
2009,10,9,22,30,8.040000000000001,86.36,6.78,98820
2009,10,9,23,30,7.19,85.34,6.75,98890
2009,10,10,0,30,7.0200000000000005,89.01,6.75,98960
2009,10,10,1,30,6.12,94.39,6.7,99020
2009,10,10,2,30,5.5600000000000005,95.25,6.97,99070
2009,10,10,3,30,6.640000000000001,94.18,7.3,99100
2009,10,10,4,30,6.58,93.66,7.18,99130
2009,10,10,5,30,5.05,94.78,6.34,99180
2009,10,10,6,30,5.15,94.53,6,99230
2009,10,10,7,30,4.92,92.71000000000001,5.6000000000000005,99270
2009,10,10,8,30,4.45,92.68,5.49,99300
2009,10,10,9,30,4.43,90.82000000000001,5.13,99350
2009,10,10,10,30,4.47,89.22,4.68,99380
2009,10,10,11,30,4.21,90.53,3.84,99430
2009,10,10,12,30,4.48,90.79,3.19,99490
2009,10,10,13,30,3.19,83.2,3,99560
2009,10,10,14,30,2.36,75.98,3.5100000000000002,99600
2009,10,10,15,30,2.19,66.39,5.68,99620
2009,10,10,16,30,2.69,58.28,7.55,99620
2009,10,10,17,30,3.5,51.81,8.96,99610
2009,10,10,18,30,3.06,49.43,9.78,99600
2009,10,10,19,30,3.02,47.7,10.49,99580
2009,10,10,20,30,3.34,45.52,11.040000000000001,99560
2009,10,10,21,30,4.12,49.09,11.31,99550
2009,10,10,22,30,4.03,49.96,11.11,99550
2009,10,10,23,30,4.47,60.34,10.74,99580
2009,10,11,0,30,5.9,68.47,9.84,99610
2009,10,11,1,30,6.93,67.69,8.77,99650
2009,10,11,2,30,8.39,68.23,7.54,99700
2009,10,11,3,30,8.68,74.18,6.6000000000000005,99710
2009,10,11,4,30,9.33,75.55,5.39,99720
2009,10,11,5,30,9.120000000000001,78.94,4.82,99760
2009,10,11,6,30,8.4,81.53,4.1,99790
2009,10,11,7,30,7.94,82.85000000000001,3.74,99820
2009,10,11,8,30,6.57,87.21000000000001,3.27,99870
2009,10,11,9,30,6.5600000000000005,85.36,3.06,99900
2009,10,11,10,30,6.22,81.59,2.54,99940
2009,10,11,11,30,6.2,75.03,2.16,99970
2009,10,11,12,30,5.37,69.58,1.83,100010
2009,10,11,13,30,5.3100000000000005,52.64,2,100030
2009,10,11,14,30,3.99,43.54,2.87,100030
2009,10,11,15,30,3.77,41.18,4.18,100020
2009,10,11,16,30,3.68,40.72,5.48,99980
2009,10,11,17,30,3.43,41.85,6.6000000000000005,99930
2009,10,11,18,30,3.46,43.36,7.640000000000001,99870
2009,10,11,19,30,3.68,43.81,8.56,99800
2009,10,11,20,30,3.96,43.88,9.14,99750
2009,10,11,21,30,4.0200000000000005,45.02,9.56,99700
2009,10,11,22,30,4.45,48.96,9.790000000000001,99640
2009,10,11,23,30,4.5200000000000005,64.81,9.72,99600
2009,10,12,0,30,5.8100000000000005,66.5,9.43,99590
2009,10,12,1,30,7.87,67.48,9.290000000000001,99590
2009,10,12,2,30,8.07,69.86,8.58,99560
2009,10,12,3,30,8.28,69.21000000000001,8.08,99540
2009,10,12,4,30,7.12,72.18,7.55,99530
2009,10,12,5,30,7.28,64.69,7.13,99460
2009,10,12,6,30,6.93,59.75,7.0600000000000005,99420
2009,10,12,7,30,5.91,62.27,7.23,99450
2009,10,12,8,30,5.57,66.99,7.1000000000000005,99430
2009,10,12,9,30,4.09,66.38,6.97,99430
2009,10,12,10,30,6.41,64.61,7.13,99340
2009,10,12,11,30,4.91,67.71000000000001,6.8,99350
2009,10,12,12,30,5.16,68.67,6.94,99340
2009,10,12,13,30,4.14,68.74,6.97,99330
2009,10,12,14,30,3.66,68.92,7.13,99310
2009,10,12,15,30,2.5,69.33,7.28,99310
2009,10,12,16,30,2.3000000000000003,65.35,8.89,99270
2009,10,12,17,30,1.79,63.9,10.71,99240
2009,10,12,18,30,1.8800000000000001,63.58,11.69,99190
2009,10,12,19,30,0.58,62.96,13.13,99180
2009,10,12,20,30,1.78,61.51,14.09,99170
2009,10,12,21,30,2.06,62.4,14.52,99180
2009,10,12,22,30,5.74,70.56,12.6,99210
2009,10,12,23,30,5.87,71.06,12.07,99240
2009,10,13,0,30,5.76,71.9,11.73,99290
2009,10,13,1,30,6.12,72.82000000000001,11.25,99350
2009,10,13,2,30,6.3100000000000005,73.42,10.48,99400
2009,10,13,3,30,5.09,72.52,9.91,99470
2009,10,13,4,30,4.61,72.28,9.48,99500
2009,10,13,5,30,4.65,72.56,9.09,99560
2009,10,13,6,30,5.76,70.37,8.35,99610
2009,10,13,7,30,5.4,69.31,7.95,99650
2009,10,13,8,30,5.21,69.59,7.5600000000000005,99690
2009,10,13,9,30,5.51,71.73,7.12,99740
2009,10,13,10,30,6.16,74.16,6.87,99770
2009,10,13,11,30,6.66,76.10000000000001,6.45,99790
2009,10,13,12,30,6.74,76.76,6.36,99830
2009,10,13,13,30,6.42,78.24,6.21,99860
2009,10,13,14,30,6.99,76.84,6.18,99850
2009,10,13,15,30,5.69,74.75,6.37,99890
2009,10,13,16,30,5.5600000000000005,72.93,7.05,99830
2009,10,13,17,30,5.3,77.28,6.99,99800
2009,10,13,18,30,4.72,76.88,7.26,99760
2009,10,13,19,30,3.63,77.38,7.54,99720
2009,10,13,20,30,3.7,77.17,8.120000000000001,99670
2009,10,13,21,30,5.0200000000000005,76.52,8.58,99580
2009,10,13,22,30,4.43,76.67,8.85,99540
2009,10,13,23,30,4.9,81.04,8.620000000000001,99500
2009,10,14,0,30,4.5600000000000005,85.88,7.91,99510
2009,10,14,1,30,6.22,91.84,7.26,99500
2009,10,14,2,30,7.41,89.78,7.34,99450
2009,10,14,3,30,6.66,90.83,7.36,99390
2009,10,14,4,30,6.17,90.98,7.24,99410
2009,10,14,5,30,8.47,92.03,6.97,99320
2009,10,14,6,30,6.63,91.38,7.09,99330
2009,10,14,7,30,6.23,90.73,7.0600000000000005,99320
2009,10,14,8,30,6.49,91,7.0200000000000005,99300
2009,10,14,9,30,6.73,90.79,7.0600000000000005,99270
2009,10,14,10,30,6,90.34,7.12,99250
2009,10,14,11,30,5.93,90.77,7.01,99240
2009,10,14,12,30,5.76,90.82000000000001,6.9,99220
2009,10,14,13,30,5.96,90.38,6.8100000000000005,99220
2009,10,14,14,30,5.2,90.48,6.67,99200
2009,10,14,15,30,4.41,90.08,6.58,99180
2009,10,14,16,30,4.71,88.73,6.5,99140
2009,10,14,17,30,4.88,88.16,6.41,99080
2009,10,14,18,30,4.83,86.67,6.36,99050
2009,10,14,19,30,4.0600000000000005,86.09,6.32,99010
2009,10,14,20,30,4.2700000000000005,85.92,6.2700000000000005,98960
2009,10,14,21,30,4.49,86.09,6.18,98920
2009,10,14,22,30,3.92,86.34,6.1000000000000005,98900
2009,10,14,23,30,4,86.82000000000001,6.04,98870
2009,10,15,0,30,3.96,87.32000000000001,6.09,98860
2009,10,15,1,30,3.87,87.54,6.140000000000001,98840
2009,10,15,2,30,4.3500000000000005,87.84,6.1000000000000005,98770
2009,10,15,3,30,3.8000000000000003,87.71000000000001,6.05,98690
2009,10,15,4,30,4.17,90.18,5.86,98620
2009,10,15,5,30,1.75,91.87,5.76,98620
2009,10,15,6,30,1.73,93.87,5.63,98590
2009,10,15,7,30,2.15,95.86,5.47,98490
2009,10,15,8,30,1.78,96,5.51,98510
2009,10,15,9,30,0.78,95.41,5.51,98490
2009,10,15,10,30,3.22,94.97,5.53,98490
2009,10,15,11,30,3.24,94.04,5.5200000000000005,98500
2009,10,15,12,30,3.2600000000000002,94.3,5.46,98500
2009,10,15,13,30,3.7600000000000002,93.82000000000001,5.49,98510
2009,10,15,14,30,3.61,93.12,5.5,98540
2009,10,15,15,30,3.94,91.52,5.64,98560
2009,10,15,16,30,4.28,90.36,5.8500000000000005,98550
2009,10,15,17,30,3.74,89.51,6.01,98560
2009,10,15,18,30,3.7,89.18,6.26,98560
2009,10,15,19,30,4.1,88.49,6.48,98560
2009,10,15,20,30,4.69,87.88,6.54,98590
2009,10,15,21,30,5.04,88.91,6.59,98610
2009,10,15,22,30,5.34,89.76,6.7,98640
2009,10,15,23,30,5.43,91.38,6.65,98670
2009,10,16,0,30,4.66,92.69,6.5600000000000005,98710
2009,10,16,1,30,5.01,91.37,6.46,98750
2009,10,16,2,30,5.47,91.83,6.29,98770
2009,10,16,3,30,5.62,91.25,5.98,98790
2009,10,16,4,30,4.8500000000000005,91.58,5.66,98790
2009,10,16,5,30,4.46,92.91,5.5600000000000005,98810
2009,10,16,6,30,4.8,95.22,5.51,98830
2009,10,16,7,30,6.28,94.73,5.01,98840
2009,10,16,8,30,5.7,96.97,4.9,98890
2009,10,16,9,30,5.53,96.92,4.88,98920
2009,10,16,10,30,5.96,91,4.91,98980
2009,10,16,11,30,6.95,94.68,4.33,99020
2009,10,16,12,30,5.73,95.55,3.81,99070
2009,10,16,13,30,5.98,93.59,3.65,99130
2009,10,16,14,30,5.66,88.14,4.2700000000000005,99170
2009,10,16,15,30,5.16,81.77,5.25,99210
2009,10,16,16,30,6.21,79.37,5.66,99210
2009,10,16,17,30,7.2700000000000005,76.85000000000001,5.97,99230
2009,10,16,18,30,6.18,72.65,6.82,99230
2009,10,16,19,30,6.24,69.3,7.37,99230
2009,10,16,20,30,6.38,68.62,7.390000000000001,99240
2009,10,16,21,30,7.09,70.69,7.48,99260
2009,10,16,22,30,6.08,70.17,7.51,99300
2009,10,16,23,30,7.03,82.27,7.07,99350
2009,10,17,0,30,6.5200000000000005,84.32000000000001,6.93,99390
2009,10,17,1,30,7.76,87.57000000000001,6.34,99440
2009,10,17,2,30,6.29,91.73,6.09,99470
2009,10,17,3,30,7.21,89.94,5.37,99480
2009,10,17,4,30,7.18,91.13,5.17,99510
2009,10,17,5,30,7.22,90.87,4.55,99520
2009,10,17,6,30,7.2700000000000005,90.97,4.15,99560
2009,10,17,7,30,7.37,90.87,3.89,99600
2009,10,17,8,30,6.890000000000001,91.67,3.7600000000000002,99640
2009,10,17,9,30,7.4,90.65,3.72,99670
2009,10,17,10,30,8.040000000000001,90.4,3.3200000000000003,99740
2009,10,17,11,30,7.78,91.29,2.97,99790
2009,10,17,12,30,7.86,91.92,2.88,99860
2009,10,17,13,30,7.28,86.94,2.7800000000000002,99910
2009,10,17,14,30,5.78,79.79,3.11,99990
2009,10,17,15,30,5.72,74.34,4.5600000000000005,100030
2009,10,17,16,30,4.91,68.72,6.09,100030
2009,10,17,17,30,5.38,57.160000000000004,7.640000000000001,100030
