,onwind,solar,load
6278,0.084061388,0.745952253,3322.37
6279,0.071339132,0.752771606,3294
6280,0.065838894,0.784752149,3236.63
6281,0.073558713,0.413810014,3136.37
6282,0.080380641,0.087932671,2990.17
6283,0.123949558,0,2805
6284,0.120348785,0,2658.25
6285,0.15544315,0,2497.78
6286,0.188883187,0,2225.7
6287,0.265579164,0,1989.22
6288,0.288426162,0,1804.33
6289,0.316707243,0,1678.48
6290,0.372200555,0,1596.47
6291,0.369132178,0,1573.74
6292,0.432422044,0,1599.84
6293,0.502668275,0,1687.35
6294,0.567047909,0.000715601,1937.57
6295,0.59930247,0.044331555,2242.36
6296,0.578481643,0.06636094,2444.39
6297,0.554611957,0.053577062,2589.24
6298,0.539455256,0.099382224,2637.12
6299,0.580183325,0.123972829,2668.41
6300,0.625497832,0.198880206,2710.96
6301,0.577302609,0.267311307,2706.36
6302,0.555035773,0.213923373,2658.42
6303,0.555141453,0.1267417,2660.44
6304,0.54383224,0.148133273,2601.92
6305,0.497344644,0.330984359,2529.97
6306,0.489726516,0.068250567,2484.92
6307,0.551925577,0,2445.32
6308,0.583217407,0,2338.16
6309,0.557460663,0,2264.21
6310,0.51927893,0,2033.32
6311,0.502742177,0,1793.82
6312,0.449517392,0,1639.24
6313,0.368599019,0,1538.09
6314,0.24004846,0,1505.65
6315,0.162371976,0,1503.16
6316,0.072767944,0,1539.18
6317,0.009888174,0,1657.81
6318,2.76E-05,0.00023552,1920.09
6319,0,0.070640947,2201.96
6320,0,0.411921864,2399.76
6321,0,0.550220612,2513.35
6322,5.69E-05,0.506724128,2582.75
6323,0.000412364,0.42852858,2675.85
6324,0.010558785,0.437717587,2675.97
6325,0.033546126,0.437239129,2627.05
6326,0.093756432,0.394081558,2499.03
6327,0.146375907,0.359004396,2394.57
6328,0.210150075,0.217045583,2359.89
6329,0.235530038,0.040033246,2386.63
6330,0.205415546,0.003363085,2387.05
6331,0.226745057,0,2409.06
6332,0.231299414,0,2333.06
6333,0.258181278,0,2263.93
6334,0.339092405,0,2030.81
6335,0.392546681,0,1799.35
6336,0.488580802,0,1673.32
6337,0.48450767,0,1547.98
6338,0.318263013,0,1491.24
6339,0.325834827,0,1498.17
6340,0.333721759,0,1523.99
6341,0.354507923,0,1558.04
6342,0.286526144,0.001817109,1704.56
6343,0.29240213,0.073900371,1784.18
6344,0.222518071,0.181612889,1958.22
6345,0.1637879,0.29392301,2122.61
6346,0.14402333,0.258859272,2204.3
6347,0.09485544,0.428391777,2282.66
6348,0.11325113,0.531786407,2283.44
6349,0.135846376,0.590462896,2251.4
6350,0.197178268,0.532481742,2239.13
6351,0.273009211,0.334289841,2181.05
6352,0.408315341,0.29676057,2110.9
6353,0.415306354,0.177623041,2100.78
6354,0.41182369,0.028049514,2075.1
6355,0.404799773,0,2136.69
6356,0.351856143,0,2130.88
6357,0.371063136,0,2105.73
6358,0.253018472,0,1821.57
6359,0.148399235,0,1592.27
6360,0.153223914,0,1464.72
6361,0.175806979,0,1307.45
6362,0.168539989,0,1255.27
6363,0.080356642,0,1223.55
6364,0.023126592,0,1233.85
6365,0.021451175,0,1284.6
6366,0.038182188,0.000173476,1282.26
6367,0.014946844,0.027958941,1310.18
6368,0.013235468,0.076562727,1435.06
6369,0.035298319,0.049972838,1489.94
6370,0.066803155,0.079237962,1508.53
6371,0.117427773,0.052526832,1520.4
6372,0.135769397,0.14312857,1526.72
6373,0.241727257,0.196220469,1551.92
6374,0.318184227,0.183066732,1562.66
6375,0.32649103,0.085274963,1577.13
6376,0.447017889,0.110001117,1543.84
6377,0.450586313,0.056395764,1598.63
6378,0.536137585,0.010320856,1632.48
6379,0.523745704,0,1734.03
6380,0.502425577,0,1793.42
6381,0.652341436,0,1768.78
6382,0.719367456,0,1597.53
6383,0.738438528,0,1388.25
6384,0.741109866,0,1282.28
6385,0.77028384,0,1356.29
6386,0.717021919,0,1368.89
6387,0.738024932,0,1377.96
6388,0.687397867,0,1416.01
6389,0.623478864,0,1510.88
6390,0.541526067,0,1758.7
6391,0.49501368,0.021928116,2016.88
6392,0.434475273,0.071182161,2226.82
6393,0.36730725,0.154009127,2338.82
6394,0.254625649,0.369820045,2411.24
6395,0.185498365,0.388625818,2490.46
6396,0.142083992,0.347285859,2547.63
6397,0.143921539,0.35142444,2514.23
6398,0.177124569,0.289662382,2408.19
6399,0.197251406,0.197927016,2299.98
6400,0.190264855,0.149414112,2247
6401,0.161366103,0.075794488,2246.31
6402,0.172194843,0.011509639,2190.84
6403,0.181669371,0,2165.21
6404,0.21607788,0,2081.78
6405,0.15689847,0,1995.38
6406,0.146865349,0,1767.77
6407,0.124541201,0,1589.72
6408,0.082328289,0,1456.09
6409,0.042418923,0,1377.02
6410,0.024564135,0,1342.17
6411,0.008217675,0,1347.23
6412,0.011346614,0,1408.01
6413,0.016995868,0,1504.54
6414,0.018572236,0.00027695,1772.93
6415,0.032742567,0.036884312,2048.38
6416,0.050279116,0.234146831,2250.12
6417,0.042759538,0.41011588,2353.04
6418,0.020734873,0.561517725,2404.22
6419,0.001527097,0.548214246,2467.93
6420,0.001473281,0.483354886,2478.53
6421,0.00274234,0.463283729,2410.41
6422,0.015444705,0.392139246,2345.68
6423,0.002704766,0.291946052,2293.25
6424,0.009467617,0.191589926,2269.65
6425,0.050659739,0.167445437,2299.53
6426,0.063731434,0.024331027,2289.95
6427,0.103422264,0,2288.4
6428,0.105723432,0,2192.26
6429,0.072916441,0,2137.79
6430,0.051667266,0,1937.25
6431,0.048821153,0,1719.05
6432,0.049642244,0,1625.69
6433,0.026123812,0,1566.32
6434,0.009943563,0,1536.9
6435,0.013290426,0,1540.38
6436,0.003090705,0,1603.34
6437,0.00397023,0,1732.78
6438,0.003313866,0.001502588,2038.37
6439,0.00178502,0.106999746,2406.23
6440,0.001643621,0.438489149,2697.42
6441,0.002986106,0.639828385,2865.84
6442,0.00128896,0.555354345,3003.08
6443,0.000133234,0.552141501,3119.4
6444,0.004100966,0.553306613,3233.66
6445,0.032584362,0.522506444,3284.86
6446,0.037612352,0.496515787,3258.08
6447,0.041807916,0.55608172,3267.31
6448,0.043073625,0.501297713,3260.05
6449,0.088782007,0.286854714,3189.44
6450,0.094248974,0.038017401,3024.44
6451,0.173305052,0,2883.31
6452,0.104409714,0,2740.2
6453,0.052163231,0,2627
6454,0.040066466,0,2298.08
6455,0.011574031,0,2001.31
6456,0.003380828,0,1826.9
6457,0.00223783,0,1693.65
6458,8.80E-05,0,1588.32
6459,0,0,1538.37
6460,1.90E-05,0,1564.55
6461,4.20E-09,0,1633.9
6462,0,0.002063693,1852.32
6463,0,0.157905689,2138.99
6464,0,0.488553368,2353.54
6465,0,0.738388622,2539.34
6466,0,0.667712591,2693.5
6467,0.000208308,0.545821951,2833.27
6468,0.004705411,0.562617273,2961.3
6469,0.025085206,0.54124743,2937.94
6470,0.021520797,0.493659372,2818.82
6471,0.051196212,0.386992433,2797.25
6472,0.090649947,0.428273759,2713.69
6473,0.162924749,0.153773573,2583.42
6474,0.203725433,0.012599722,2493.92
6475,0.170202463,0,2468.72
6476,0.186352424,0,2367.37
6477,0.174434255,0,2276.97
6478,0.185313461,0,2024.69
6479,0.189901829,0,1780.61
6480,0.237511386,0,1601.69
6481,0.28036101,0,1481.87
6482,0.299200606,0,1447.94
6483,0.328912912,0,1445.01
6484,0.380296371,0,1475.42
6485,0.42633484,0,1572.69
6486,0.519178796,0.001054134,1837.87
6487,0.591390968,0.037483296,2161.95
6488,0.610421453,0.044664927,2287.84
6489,0.617355572,0.097063678,2360.67
6490,0.654027353,0.194286665,2397.79
6491,0.701040236,0.258769266,2385.96
6492,0.703510606,0.320238696,2383.27
6493,0.724761176,0.349847034,2316.11
6494,0.744336554,0.238835543,2208.18
6495,0.724801376,0.269179211,2166.45
6496,0.734489107,0.159192893,2141.73
6497,0.742320063,0.260486512,2172.71
6498,0.740487679,0.034819774,2161.77
6499,0.718311532,0,2126.19
6500,0.714295076,0,2057.14
6501,0.678033424,0,1983.2
6502,0.531611621,0,1764.85
6503,0.384165511,0,1576.32
6504,0.267574632,0,1464.85
6505,0.235282007,0,1325.54
6506,0.258390385,0,1255.28
6507,0.276245431,0,1250.75
6508,0.313383687,0,1265.48
6509,0.339072175,0,1315.35
6510,0.333520819,0.000569626,1421.68
6511,0.301867633,0.133450386,1480.72
6512,0.352020981,0.372954959,1661.07
6513,0.327812576,0.246581154,1809.38
6514,0.289133535,0.20216981,1920.73
6515,0.275676792,0.26535026,2028.23
6516,0.323481051,0.162086784,2129.1
6517,0.371528975,0.186553971,2173.91
6518,0.449787335,0.473146415,2216.18
6519,0.632138712,0.340789248,2228.11
6520,0.772120147,0.208672099,2277.8
6521,0.762047663,0.298764192,2270.98
6522,0.780240813,0.036769539,2247.25
6523,0.708188096,0,2191.61
6524,0.58215595,0,2168.77
6525,0.604537807,0,2093.94
6526,0.699484863,0,1847.4
6527,0.717190523,0,1612.34
6528,0.7020182,0,1456.5
6529,0.653752935,0,1282.8
6530,0.582462124,0,1228.32
6531,0.563763138,0,1191.85
6532,0.590492378,0,1191.39
6533,0.578674462,0,1235.49
6534,0.58982223,8.67E-05,1235.42
6535,0.596680921,0.165483592,1273.78
6536,0.553472258,0.597702636,1458.92
6537,0.375867436,0.751853784,1614.64
6538,0.45070846,0.75960681,1730.35
6539,0.52072333,0.709127188,1760.08
6540,0.554494317,0.669971625,1862.5
6541,0.60850217,0.583005021,1984.27
6542,0.606174781,0.518753986,1974.26
6543,0.609480334,0.405302074,1957.26
6544,0.488762793,0.247533376,2018.87
6545,0.33508441,0.061855472,2019.51
6546,0.248145089,0.003252307,1968.05
6547,0.211643938,0,1984.01
6548,0.261196841,0,1947.49
6549,0.153374349,0,1889.29
6550,0.155548374,0,1711
6551,0.165819841,0,1473.47
6552,0.115674266,0,1348.31
6553,0.141428388,0,1422.33
6554,0.2497579,0,1420.6
6555,0.304304287,0,1420.51
6556,0.339791207,0,1472.02
6557,0.372775302,0,1588.53
6558,0.456247991,0,1885
6559,0.637224652,0.037253774,2207.17
6560,0.731533933,0.060827459,2452.1
6561,0.689627488,0.098375005,2648.36
6562,0.619931585,0.451193291,2782.23
6563,0.489593281,0.600530978,2908.05
6564,0.416887373,0.433561877,2976.2
6565,0.417835609,0.215786547,2878.12
6566,0.453358855,0.156495969,2800.77
6567,0.442974725,0.178318769,2736.57
6568,0.455586933,0.113333039,2765.9
6569,0.469910222,0.032373012,2789.36
6570,0.390993166,0.002627681,2708.88
6571,0.450692404,0,2665.17
6572,0.481871146,0,2549.64
6573,0.436494705,0,2387.72
6574,0.384592914,0,2148.9
6575,0.237832643,0,1880.55
6576,0.167780224,0,1698.17
6577,0.157321947,0,1597.39
6578,0.134972293,0,1546.33
6579,0.123687264,0,1532.96
6580,0.131040675,0,1554.09
6581,0.160062405,0,1655.93
6582,0.151462876,0,1939.59
6583,0.157112774,0.182383315,2275.62
6584,0.11003887,0.68237018,2511.61
6585,0.110069023,0.850044439,2739.9
6586,0.10456843,0.829286524,2946.82
6587,0.07030375,0.781465661,3146.19
6588,0.063567562,0.761415654,3245.83
6589,0.094380808,0.761882426,3175.39
6590,0.139830629,0.657823839,3057.36
6591,0.168428225,0.291079151,2927.36
6592,0.185694249,0.269115606,2843.71
6593,0.242626589,0.199574576,2817.36
6594,0.216905657,0.021672461,2839.17
6595,0.180856678,0,2794.8
6596,0.201068713,0,2638.54
6597,0.214361103,0,2455.74
6598,0.136873189,0,2127.07
6599,0.091017583,0,1789.87
6600,0.174307867,0,1611.72
6601,0.210459488,0,1523.99
6602,0.125171259,0,1460.12
6603,0.119363199,0,1468.2
6604,0.102222922,0,1502.63
6605,0.094200925,0,1614.76
6606,0.09056854,0,1876.89
6607,0.096883512,0.097550321,2210.89
6608,0.169030968,0.521673888,2505.31
6609,0.104450268,0.753657024,2735.24
6610,0.046425498,0.493552029,2948.37
6611,0.017404744,0.345510874,3090.68
6612,0.013315773,0.371864644,3118.29
6613,0.022610818,0.326477065,3048.91
6614,0.057769088,0.258579466,2988.26
6615,0.077401227,0.192460745,2911.72
6616,0.053973319,0.092838624,2838.66
6617,0.036597685,0.050631686,2799.79
6618,0.173716455,0.003438796,2719.43
6619,0.361831198,0,2634.56
6620,0.505843372,0,2483.22
6621,0.337617211,0,2297.58
6622,0.422761207,0,2014.65
6623,0.520578132,0,1745.8
6624,0.356284387,0,1590.06
6625,0.344015802,0,1485.62
6626,0.325956899,0,1456.82
6627,0.379297644,0,1433.92
6628,0.429712681,0,1467.16
6629,0.442522495,0,1572.92
6630,0.434802763,0,1863.81
6631,0.428089836,0.110151035,2172.58
6632,0.380842967,0.183222105,2457.11
6633,0.270930891,0.348909004,2661.83
6634,0.270904556,0.475023831,2845.95
6635,0.200273063,0.43354458,2995.57
6636,0.23572933,0.343268199,3085.85
6637,0.262726735,0.303165298,3043.83
6638,0.267338757,0.29650199,2951.34
6639,0.294686521,0.149861061,2819.13
6640,0.416984078,0.108305965,2760.23
6641,0.514155872,0.1557424,2760.16
6642,0.583546786,0.022478598,2705.53
6643,0.653000923,0,2698.72
6644,0.71866386,0,2577.17
6645,0.773949983,0,2438.67
6646,0.802113959,0,2161.64
6647,0.803500583,0,1934.82
6648,0.801480202,0,1766.47
6649,0.799570785,0,1640.31
6650,0.799759338,0,1551.68
6651,0.795592047,0,1512.15
6652,0.784723729,0,1507.79
6653,0.782577798,0,1597.63
6654,0.77947498,0,1862.68
6655,0.77841064,0.153781426,2161.04
6656,0.749486068,0.594455959,2376.13
6657,0.693341262,0.773193132,2575.82
6658,0.643016263,0.781536901,2669.24
6659,0.536522691,0.758441098,2735.72
6660,0.580669647,0.732618979,2850.13
6661,0.648585378,0.741406248,2814.73
6662,0.740423557,0.777989706,2724.39
6663,0.788808743,0.816857299,2617.19
6664,0.790267426,0.77760861,2536.01
6665,0.793057413,0.400293079,2545.89
6666,0.781785029,0.031115232,2500.91
6667,0.801110032,0,2453.53
6668,0.803125204,0,2362.03
6669,0.804723608,0,2231.15
6670,0.805355658,0,1950.51
6671,0.80271982,0,1731.1
6672,0.80320855,0,1577.51
6673,0.794188189,0,1419.45
6674,0.743402833,0,1351.81
6675,0.626799684,0,1354.1
6676,0.491657555,0,1358.93
6677,0.477396541,0,1376.67
6678,0.539149783,0,1511.61
6679,0.54278045,0.176318338,1598.24
6680,0.51467824,0.662160538,1699.96
6681,0.465087165,0.846330212,1749.79
6682,0.449327261,0.833389209,1767.41
6683,0.462351031,0.793981392,1756.01
6684,0.496279416,0.763837924,1759.34
6685,0.495238503,0.772227232,1747.08
6686,0.500456853,0.808719006,1720.23
6687,0.469275645,0.841730853,1763.69
6688,0.44459752,0.79844885,1792.31
6689,0.41339426,0.402883906,1879.02
6690,0.395310079,0.029921486,2015.79
6691,0.385580521,0,2095.31
6692,0.289530177,0,2117.36
6693,0.197878405,0,2050.81
6694,0.171448034,0,1822.76
6695,0.18832076,0,1590.42
6696,0.293367469,0,1471.86
6697,0.40260168,0,1330.98
6698,0.54999169,0,1290.73
6699,0.600597204,0,1275.97
6700,0.557258765,0,1292.95
6701,0.476741381,0,1352.18
6702,0.418747942,0,1382.27
6703,0.365677435,0.162924135,1450.76
6704,0.309753083,0.656361324,1640.15
6705,0.169218355,0.829832839,1751.04
6706,0.108314063,0.808679123,1753.42
6707,0.051808495,0.763649304,1772.51
6708,0.030850424,0.730834598,1865.38
6709,0.005915829,0.734854714,1968.54
6710,0.014622279,0.766780813,2094.42
6711,0.008266095,0.78930088,2148.6
6712,0.009579192,0.730198137,2181
6713,0.013349258,0.348629033,2290.31
6714,0.025875584,0.022879287,2303.6
6715,0.039343643,0,2284.86
6716,0.038990845,0,2283.21
6717,0.091174185,0,2178.37
6718,0.125774657,0,1939.21
6719,0.190117158,0,1704.52
6720,0.253195951,0,1558.37
6721,0.37525985,0,1623.04
6722,0.509092545,0,1613.36
6723,0.594332725,0,1595.67
6724,0.638606671,0,1633.76
6725,0.60805878,0,1716.21
6726,0.556663968,0,1971.23
6727,0.505722658,0.142128035,2298.89
6728,0.460848131,0.596571907,2462.92
6729,0.23090114,0.784498058,2574.37
6730,0.162032764,0.774202742,2585.61
6731,0.158288358,0.733934217,2552.78
6732,0.156703258,0.704646295,2588.47
6733,0.20099801,0.710096785,2504.61
6734,0.214785686,0.737823273,2364.88
6735,0.228185982,0.75904311,2255.11
6736,0.241537152,0.69301609,2219.85
6737,0.273081206,0.308798904,2264.49
6738,0.393152493,0.017590587,2293.86
6739,0.486036451,0,2321.03
6740,0.596533581,0,2231.73
6741,0.557961645,0,2119.97
6742,0.516440385,0,1875.12
6743,0.538708298,0,1636.04
6744,0.581127087,0,1531.95
6745,0.538711897,0,1453.43
6746,0.533901509,0,1428.6
6747,0.480262997,0,1437.71
6748,0.471242635,0,1480.77
6749,0.491995656,0,1596.65
6750,0.498863405,0,1909.79
6751,0.509648009,0.142201691,2257.07
6752,0.518153203,0.611905005,2450.81
6753,0.394317398,0.796751831,2596.1
6754,0.273917419,0.775791808,2679.43
6755,0.236672223,0.728921192,2744.55
6756,0.228221112,0.697847401,2807.21
6757,0.237978385,0.703852641,2806.16
6758,0.221648379,0.737404311,2759.86
6759,0.224758697,0.765872941,2723.19
6760,0.219790444,0.70859316,2693.65
6761,0.237999969,0.320490638,2743.21
6762,0.3707408,0.018306746,2699.01
6763,0.425268532,0,2644.98
6764,0.33552388,0,2516.88
6765,0.31734318,0,2392.87
6766,0.402887262,0,2128.5
6767,0.421050809,0,1875.71
6768,0.432754925,0,1735.48
6769,0.459002156,0,1628.63
6770,0.563328332,0,1575.29
6771,0.603729097,0,1585.39
6772,0.656867325,0,1633.54
6773,0.651259465,0,1739.3
6774,0.615715637,0,2040.85
6775,0.588706464,0.137278141,2405.03
6776,0.518200923,0.606530914,2640.31
6777,0.339330122,0.792042574,2795.06
6778,0.202313868,0.692231049,2959.8
6779,0.181500821,0.617466418,3069.1
6780,0.152571981,0.60375133,3137.23
6781,0.153283576,0.586956252,3164.12
6782,0.165426249,0.573040046,3188.51
6783,0.179305773,0.510241629,3171.4
6784,0.197172087,0.406667269,3102.21
6785,0.206584633,0.175433993,3075.02
6786,0.268552499,0.007088105,2917.57
6787,0.349943788,0,2820.31
6788,0.363662191,0,2684.91
6789,0.413471534,0,2557.21
6790,0.416007278,0,2261.81
6791,0.398743871,0,2002.11
6792,0.375083121,0,1838.65
6793,0.469997651,0,1733.82
6794,0.623906423,0,1675.56
6795,0.664108953,0,1672.07
6796,0.678218357,0,1712.75
6797,0.661959928,0,1832.7
6798,0.635906519,0,2161.23
6799,0.642104458,0.042477792,2508.64
6800,0.594044704,0.309849788,2770.91
6801,0.414281481,0.572041859,2893.02
6802,0.32450887,0.654145325,2987.64
6803,0.287450728,0.640822697,3000.78
6804,0.275213052,0.601103662,2914.55
6805,0.295448023,0.559156795,2828.37
6806,0.294144941,0.589384236,2794.93
6807,0.284017532,0.359008684,2694.92
6808,0.266992528,0.156369854,2546.34
6809,0.255468714,0.061607925,2508.27
6810,0.299939844,0.002582054,2546.2
6811,0.351729808,0,2539.47
6812,0.392073488,0,2430.72
6813,0.47877974,0,2298.75
6814,0.521450366,0,2046.27
6815,0.551527594,0,1796.63
6816,0.581508565,0,1675.26
6817,0.569100911,0,1590.33
6818,0.5566973,0,1532
6819,0.545477822,0,1487.29
6820,0.573409148,0,1499.05
6821,0.597841441,0,1570.69
6822,0.618638734,0,1827.04
6823,0.630639331,0.013275271,2134.43
6824,0.630110339,0.060842871,2294.82
6825,0.624762743,0.109447186,2394.03
6826,0.624409451,0.256461828,2470.5
6827,0.65570416,0.302457842,2547.88
6828,0.674147972,0.314438117,2571.4
6829,0.679315991,0.297758764,2516.56
6830,0.707681475,0.143897565,2389.47
6831,0.746176812,0.063682261,2342.78
6832,0.718386487,0.028428207,2361.69
6833,0.6998779,0.058297906,2302.76
6834,0.71303966,0.002091997,2238.3
6835,0.738659653,0,2221.34
6836,0.745934206,0,2099.85
6837,0.76455205,0,1945.14
6838,0.777700413,0,1690.99
6839,0.774401702,0,1498.29
6840,0.75374468,0,1383.44
6841,0.737325502,0,1274.32
6842,0.735346062,0,1199.19
6843,0.697508121,0,1204.8
6844,0.679895605,0,1221.85
6845,0.610919075,0,1264.98
6846,0.565036978,0,1385.8
6847,0.507835731,0.070305885,1443.02
6848,0.501856575,0.168881625,1506.22
6849,0.471573047,0.062074327,1557.64
6850,0.3762236,0.123285525,1586.65
6851,0.29241316,0.210679913,1581.25
6852,0.251811041,0.2449913,1587.45
6853,0.206282472,0.22197423,1610.44
6854,0.155838825,0.153985552,1560.47
6855,0.109227736,0.214568072,1588.88
6856,0.098301288,0.372199946,1616.47
6857,0.102288492,0.181523846,1723.11
6858,0.139973634,0.004987977,1805.2
6859,0.238892586,0,1866.69
6860,0.272313437,0,1915.44
6861,0.272865032,0,1833.09
6862,0.265174984,0,1600.95
6863,0.304557805,0,1412.37
6864,0.431845747,0,1298.43
6865,0.534653487,0,1177.7
6866,0.41862229,0,1152.5
6867,0.588895755,0,1138.54
6868,0.711296741,0,1152.71
6869,0.743509255,0,1218.31
6870,0.761436366,0,1251.72
6871,0.726854759,0.033122559,1262.05
6872,0.706540018,0.195620545,1372.55
6873,0.749665568,0.182905808,1422.01
6874,0.768264927,0.097414115,1442.61
6875,0.739815498,0.114629177,1434.95
6876,0.736300056,0.15272686,1424.77
6877,0.568204424,0.222424938,1463.69
6878,0.712189161,0.375827409,1455.71
6879,0.716867119,0.606961747,1412.48
6880,0.741135339,0.225783166,1414.02
6881,0.709918485,0.058034514,1482.2
6882,0.716356489,0.001188853,1631.8
6883,0.787135912,0,1713.2
6884,0.768284137,0,1745.79
6885,0.790885151,0,1667.05
6886,0.804079622,0,1445.42
6887,0.800631863,0,1286.03
6888,0.8057114,0,1195.39
6889,0.805817759,0,1269.76
6890,0.805886671,0,1287.7
6891,0.805779595,0,1302.86
6892,0.805738747,0,1372.27
6893,0.805883593,0,1478.23
6894,0.805789615,0,1734.22
6895,0.805692554,0.097247817,2006.8
6896,0.805094204,0.538559192,2209.91
6897,0.785478732,0.77880044,2306.29
6898,0.790231261,0.777845349,2321.78
6899,0.804450966,0.729073676,2333.02
6900,0.805886671,0.510384475,2340.74
6901,0.805886556,0.288316417,2262.75
6902,0.805886671,0.222853813,2159.44
6903,0.805886671,0.318368458,2095.2
6904,0.805886671,0.389526941,2055.66
6905,0.80581265,0.211016509,2068.11
6906,0.801618908,0.005450242,2131.03
6907,0.804621382,0,2198.05
6908,0.805771208,0,2137.28
6909,0.805857808,0,2024.46
6910,0.805791943,0,1839.12
6911,0.805886671,0,1600.49
6912,0.805835576,0,1423.11
6913,0.805885299,0,1319.82
6914,0.805748511,0,1273.28
6915,0.805802554,0,1288.07
6916,0.805282845,0,1362.77
6917,0.805449343,0,1458.71
6918,0.803832012,0,1698.89
6919,0.80416224,0.093365762,1966.36
6920,0.805047945,0.548598394,2167.11
6921,0.773216846,0.789636353,2256.55
6922,0.685821253,0.77552628,2301.43
6923,0.695073684,0.729052754,2318.72
6924,0.771870455,0.683623652,2341.99
6925,0.790581526,0.692036585,2259
6926,0.794166731,0.734853454,2133.64
6927,0.794783533,0.755937455,2050.69
6928,0.798650807,0.601030869,2013.72
6929,0.794226295,0.220154835,2026.64
6930,0.783057933,0.00319279,2091.53
6931,0.785743714,0,2088.55
6932,0.803089233,0,2021.97
6933,0.805401098,0,1899.54
6934,0.805883319,0,1676.8
6935,0.804995562,0,1514.92
6936,0.805871465,0,1392.02
6937,0.805881969,0,1290.44
6938,0.805794623,0,1278.83
6939,0.802025362,0,1293.37
6940,0.79720769,0,1344.26
6941,0.769377856,0,1452.41
6942,0.707693829,0,1685.06
6943,0.707077612,0.005414695,1960.81
6944,0.700654964,0.044759489,2123.08
6945,0.678598532,0.639442173,2242.01
6946,0.65715645,0.798049355,2313.13
6947,0.598476639,0.7477569,2356.08
6948,0.602389062,0.714181673,2381.24
6949,0.592074657,0.728341032,2331.88
6950,0.619938504,0.772640785,2217.28
6951,0.648850662,0.813140681,2084.4
6952,0.703057019,0.72465229,2014.35
6953,0.701298956,0.247035047,2049.78
6954,0.747254896,0.004606225,2113.61
6955,0.799120641,0,2076.46
6956,0.800328147,0,2013.63
6957,0.795320768,0,1898.97
6958,0.786286358,0,1654.84
6959,0.775965963,0,1480.59
6960,0.752744852,0,1394.25
6961,0.718810562,0,1331.37
6962,0.61793428,0,1296.52
6963,0.416048153,0,1295.39
6964,0.357049104,0,1348.13
6965,0.314295487,0,1450.9
6966,0.277725744,0,1699.39
6967,0.214726622,0.000283496,1958.47
6968,0.229813302,0.026292047,2119.79
6969,0.097553943,0.407350231,2233.19
6970,0.032249481,0.670147282,2282.91
6971,0.040154122,0.674206251,2301.04
6972,0.047912679,0.645616857,2327.86
6973,0.071049913,0.628638369,2274.71
6974,0.05561248,0.548423047,2136.22
6975,0.059803737,0.451049767,2048.16
6976,0.041961603,0.433201913,1998.08
6977,0.036637102,0.122346277,2003.85
6978,0.063979662,0.000838813,2055.79
6979,0.072181323,0,2052.25
6980,0.1012808,0,1978.91
6981,0.116395806,0,1883.42
6982,0.148500643,0,1674.66
6983,0.157292103,0,1498.55
6984,0.204133448,0,1383.47
6985,0.250474528,0,1305.31
6986,0.327949961,0,1275.39
6987,0.429317598,0,1290.01
6988,0.465775613,0,1335.05
6989,0.455225784,0,1447.63
6990,0.535417643,0,1683.48
6991,0.607097032,0,1971.56
6992,0.739217041,0.028391491,2112.57
6993,0.790910289,0.027851281,2251.7
6994,0.800615228,0.043340668,2289.69
6995,0.804032937,0.080290582,2314.66
6996,0.804411139,0.101618587,2346.85
6997,0.797234079,0.107976158,2298.36
6998,0.804964312,0.073911432,2182.26
6999,0.804448312,0.050265092,2085.01
7000,0.805755236,0.210010425,2020.24
7001,0.805814984,0.177677258,2008.4
7002,0.79771345,0.000651196,2070.73
7003,0.781369985,0,2071.93
7004,0.744935531,0,2003.93
7005,0.729022999,0,1917.28
7006,0.736867025,0,1682.27
7007,0.759146657,0,1482.75
7008,0.743893135,0,1377.64
7009,0.676026111,0,1269.17
7010,0.722508468,0,1215.5
7011,0.795180648,0,1219.85
7012,0.799348268,0,1229.64
7013,0.797839346,0,1261.08
7014,0.796518229,0,1377.54
7015,0.803383514,0.075958373,1462.9
7016,0.80042091,0.500798875,1547.85
7017,0.800377585,0.712388209,1589.37
7018,0.803665376,0.405749326,1607.91
7019,0.805841224,0.435166951,1601.96
7020,0.805886671,0.661094974,1636.67
7021,0.805886671,0.69522029,1621.61
7022,0.805886671,0.741364403,1628.83
7023,0.805886666,0.733233281,1669.17
7024,0.805886335,0.378733229,1719.57
7025,0.805528565,0.06210872,1760.11
7026,0.804814079,0,1842.51
7027,0.797660474,0,1905.83
7028,0.805503578,0,1947.29
7029,0.796543387,0,1841.71
7030,0.80035901,0,1602.63
7031,0.804672237,0,1401.86
7032,0.805274241,0,1302.1
7033,0.802809432,0,1179.59
7034,0.800719204,0,1157.1
7035,0.794140303,0,1134.51
7036,0.79438948,0,1155.04
7037,0.801879152,0,1230.25
7038,0.803136871,0,1246.03
7039,0.804569026,0.067954221,1305.36
7040,0.798722305,0.505588765,1393.55
7041,0.74411176,0.723179153,1467.51
7042,0.705617102,0.494157966,1458.26
7043,0.671376228,0.249014161,1460.25
7044,0.648956767,0.276156909,1472.62
7045,0.613951492,0.238785489,1450.72
7046,0.591285159,0.241620168,1424.52
7047,0.576329299,0.177594645,1456.17
7048,0.558387818,0.083000901,1438.34
7049,0.546777319,0.011408738,1479.14
7050,0.546487447,0,1598.93
7051,0.634817597,0,1701.77
7052,0.734376029,0,1729.34
7053,0.75312428,0,1648.93
7054,0.743814797,0,1454.76
7055,0.699667392,0,1276.99
